id,task,day,employee,complexity,clarity,time,train
id3878,h,d,i,0.099,0.607,108.126,1
id3879,g,a,c,0.253,0.558,230.867,1
id3880,e,a,c,0.538,0.411,,0
id3881,f,d,e,0.377,0.63,197.882,1
id3882,d,d,b,0.622,0.439,295.294,1
id3883,g,d,f,0.748,0.331,,0
id3884,h,b,c,0.303,0.534,365.422,1
id3885,h,d,j,0.494,0.516,,0
id3886,c,b,i,0.378,0.262,155.281,1
id3887,h,d,j,0.546,0.286,374.802,1
id3888,f,e,f,0.823,0.443,,0
id3889,a,d,b,0.364,0.388,245.754,1
id3890,c,d,i,0.266,0.666,,0
id3891,b,e,j,0.123,0.401,,0
id3892,d,e,e,0.605,0.513,,0
id3893,e,a,b,0.789,0.52,,0
id3894,h,d,g,0.182,0.591,183.334,1
id3895,e,c,f,0.48,0.552,,0
id3896,g,b,j,0.854,0.474,314.177,1
id3897,c,b,e,0.228,0.502,78.213,1
id3898,e,b,f,0.233,0.574,,0
id3899,h,d,h,0.406,0.516,175.124,1
id3900,g,a,i,0.406,0.564,226.467,1
id3901,e,e,a,0.352,0.52,225.864,1
id3902,d,b,f,0.703,0.338,247.579,1
id3903,c,a,f,0.032,0.429,,0
id3904,b,a,b,0.607,0.486,,0
id3905,a,e,g,0.328,0.65,,0
id3906,g,c,b,0.423,0.465,,0
id3907,c,d,b,0.121,0.477,,0
id3908,a,d,g,0.319,0.513,,0
id3909,a,d,d,0.527,0.49,363.125,1
id3910,c,b,g,0.396,0.458,136.151,1
id3911,a,d,d,0.894,0.385,,0
id3912,h,d,e,0.107,0.666,,0
id3913,f,a,c,0.817,0.474,270.062,1
id3914,g,b,a,0.405,0.491,,0
id3915,f,b,b,0.921,0.364,,0
id3916,d,e,i,0.982,0.35,,0
id3917,b,b,e,0.19,0.545,172.05,1
id3918,d,b,i,0.309,0.468,206.301,1
id3919,b,e,i,0.122,0.643,,0
id3920,f,a,a,0.152,0.634,,0
id3921,d,b,e,0.541,0.541,,0
id3922,f,b,f,0.24,0.61,221.848,1
id3923,e,b,h,0.87,0.325,,0
id3924,f,a,a,0.416,0.585,,0
id3925,h,b,c,0.393,0.697,,0
id3926,f,d,b,0.714,0.478,244.316,1
id3927,e,d,d,0.227,0.593,199.07,1
id3928,f,e,h,0.875,0.341,194.08,1
id3929,c,e,b,0.31,0.485,,0
id3930,e,b,d,0.746,0.475,,0
id3931,d,d,g,0.745,0.507,192.417,1
id3932,d,e,d,0.601,0.511,286.778,1
id3933,g,a,d,0.603,0.508,,0
id3934,b,e,f,0.168,0.621,254.775,1
id3935,f,c,j,0.601,0.691,,0
id3936,b,b,e,0.54,0.504,,0
id3937,h,a,h,0.165,0.603,,0
id3938,b,b,g,0.848,0.538,,0
id3939,c,c,f,0.274,0.398,,0
id3940,f,b,i,0.769,0.532,340.335,1
id3941,c,c,f,0.326,0.521,132.294,1
id3942,h,c,g,0.232,0.545,,0
id3943,h,b,b,0.225,0.674,,0
id3944,b,c,h,0.588,0.564,383.982,1
id3945,e,d,d,0.424,0.543,217.753,1
id3946,c,a,i,0.315,0.503,122.937,1
id3947,h,e,b,0.105,0.488,233.7,1
id3948,d,a,c,0.832,0.615,218.588,1
id3949,e,c,a,0.485,0.47,312.575,1
id3950,g,b,h,0.651,0.341,,0
id3951,a,b,h,0.466,0.501,211.33,1
id3952,a,d,a,0.082,0.597,,0
id3953,b,b,i,0.847,0.355,,0
id3954,g,c,c,0.552,0.478,334.712,1
id3955,c,e,a,0.337,0.581,,0
id3956,b,e,g,0.612,0.628,,0
id3957,d,c,c,0.675,0.294,,0
id3958,g,d,a,0.095,0.605,,0
id3959,b,c,b,0.473,0.428,,0
id3960,a,b,j,0.574,0.486,,0
id3961,e,d,d,0.502,0.415,242.608,1
id3962,d,a,j,0.88,0.235,,0
id3963,h,e,a,0.37,0.572,,0
id3964,e,c,e,0.757,0.477,,0
id3965,f,c,c,0.367,0.466,,0
id3966,c,a,a,0.083,0.619,,0
id3967,b,a,a,0.541,0.367,,0
id3968,c,d,f,0.156,0.586,,0
id3969,a,a,j,0.725,0.53,253.49,1
id3970,c,c,e,0.507,0.38,127.386,1
id3971,c,e,j,0.126,0.472,124.557,1
id3972,d,e,g,0.299,0.582,,0
id3973,f,a,c,0.145,0.495,144.279,1
id3974,e,a,g,0.324,0.588,359.877,1
id3975,a,e,c,0.378,0.455,250.0,1
id3976,h,c,i,0.486,0.366,185.732,1
id3977,g,a,i,0.447,0.557,,0
id3978,h,c,g,0.072,0.617,181.274,1
id3979,b,c,e,0.498,0.41,,0
id3980,e,c,e,0.556,0.593,155.341,1
id3981,h,b,d,0.178,0.568,122.938,1
id3982,c,c,c,0.335,0.566,,0
id3983,e,c,j,0.329,0.425,,0
id3984,a,d,g,0.165,0.676,225.074,1
id3985,g,d,d,0.523,0.637,247.687,1
id3986,f,a,d,0.188,0.773,139.885,1
id3987,g,b,h,0.3,0.361,,0
id3988,h,c,f,0.494,0.373,,0
id3989,b,d,b,0.248,0.697,,0
id3990,f,d,i,0.616,0.262,,0
id3991,c,c,a,0.609,0.425,233.462,1
id3992,d,d,e,0.792,0.472,185.649,1
id3993,g,b,h,0.135,0.634,296.794,1
id3994,e,a,b,0.564,0.354,,0
id3995,b,e,j,0.466,0.492,,0
id3996,a,d,i,0.794,0.53,,0
id3997,d,a,f,0.481,0.651,,0
id3998,g,e,f,0.425,0.626,394.078,1
id3999,b,c,d,0.343,0.522,,0
id4000,d,b,h,0.737,0.504,328.201,1
id4001,d,e,i,0.886,0.431,,0
id4002,h,d,e,0.614,0.65,225.976,1
id4003,c,b,b,0.293,0.61,306.426,1
id4004,h,e,b,0.261,0.5,,0
id4005,c,c,b,0.289,0.575,192.514,1
id4006,d,c,b,0.966,0.425,,0
id4007,a,a,f,0.962,0.307,385.031,1
id4008,f,c,i,0.723,0.337,,0
id4009,h,c,e,0.658,0.279,332.356,1
id4010,h,a,i,0.345,0.523,201.432,1
id4011,f,a,d,0.41,0.528,,0
id4012,c,b,i,0.478,0.499,,0
id4013,e,a,h,0.605,0.535,,0
id4014,h,d,e,0.662,0.612,324.947,1
id4015,b,d,f,0.49,0.642,,0
id4016,d,c,f,0.681,0.508,260.462,1
id4017,a,a,h,0.908,0.321,,0
id4018,h,e,a,0.304,0.724,,0
id4019,f,a,f,0.868,0.445,,0
id4020,a,d,c,0.58,0.446,309.229,1
id4021,f,a,i,0.676,0.205,259.849,1
id4022,g,b,e,0.396,0.555,,0
id4023,c,d,f,0.408,0.541,,0
id4024,f,c,a,0.898,0.396,296.62,1
id4025,d,d,h,0.52,0.575,,0
id4026,a,a,j,0.522,0.367,,0
id4027,f,c,g,0.588,0.432,227.232,1
id4028,e,e,h,0.383,0.443,175.091,1
id4029,g,d,i,0.537,0.48,,0
id4030,b,e,g,0.273,0.176,,0
id4031,a,d,d,0.284,0.677,,0
id4032,f,b,b,0.919,0.315,437.758,1
id4033,f,a,g,0.244,0.73,,0
id4034,a,c,f,0.556,0.45,349.429,1
id4035,a,b,i,0.384,0.561,,0
id4036,g,a,j,0.427,0.557,235.896,1
id4037,e,a,f,0.186,0.491,190.208,1
id4038,e,b,g,0.335,0.36,216.953,1
id4039,e,d,e,0.291,0.419,,0
id4040,f,e,b,0.713,0.401,,0
id4041,a,b,i,0.691,0.427,,0
id4042,b,d,c,0.843,0.546,336.247,1
id4043,b,e,h,0.926,0.287,405.922,1
id4044,g,e,e,0.319,0.444,227.562,1
id4045,c,b,b,0.125,0.584,,0
id4046,c,c,d,0.19,0.525,,0
id4047,h,e,j,0.146,0.688,,0
id4048,f,b,e,0.745,0.58,,0
id4049,h,b,h,0.219,0.659,168.821,1
id4050,b,d,b,0.254,0.471,,0
id4051,d,d,d,0.669,0.403,266.362,1
id4052,f,c,h,0.87,0.334,378.966,1
id4053,f,c,j,0.703,0.347,,0
id4054,h,c,e,0.526,0.53,,0
id4055,d,b,d,0.809,0.425,236.928,1
id4056,g,b,j,0.706,0.521,,0
id4057,f,b,b,0.628,0.35,159.553,1
id4058,g,b,c,0.701,0.455,,0
id4059,c,e,i,0.048,0.552,120.489,1
id4060,b,a,g,0.498,0.448,399.191,1
id4061,f,a,g,0.339,0.611,,0
id4062,g,d,f,0.219,0.462,339.834,1
id4063,b,d,d,0.139,0.501,238.399,1
id4064,g,c,f,0.036,0.692,,0
id4065,c,b,j,0.651,0.485,,0
id4066,c,b,d,0.061,0.503,138.404,1
id4067,e,b,c,0.67,0.52,228.381,1
id4068,g,c,b,0.21,0.434,,0
id4069,d,c,c,0.883,0.375,281.046,1
id4070,c,b,j,0.223,0.474,293.613,1
id4071,c,b,d,0.15,0.502,,0
id4072,g,d,e,0.39,0.689,,0
id4073,e,a,d,0.446,0.548,227.869,1
id4074,c,e,f,0.236,0.599,175.358,1
id4075,d,c,h,0.997,0.372,221.088,1
id4076,a,d,h,0.228,0.758,,0
id4077,h,e,f,0.338,0.432,230.139,1
id4078,c,d,h,0.14,0.466,,0
id4079,c,d,e,0.1,0.576,60.271,1
id4080,f,c,e,0.627,0.498,149.721,1
id4081,f,e,c,0.563,0.67,,0
id4082,b,c,i,0.452,0.706,,0
id4083,a,d,b,0.067,0.657,,0
id4084,c,a,i,0.194,0.636,136.741,1
id4085,e,a,b,0.112,0.492,287.589,1
id4086,c,a,f,0.7,0.607,,0
id4087,b,a,g,0.751,0.293,,0
id4088,b,d,e,0.245,0.603,,0
id4089,h,a,h,0.227,0.569,,0
id4090,f,a,b,0.665,0.348,240.141,1
id4091,a,b,c,0.488,0.562,,0
id4092,e,a,j,0.559,0.35,,0
id4093,e,b,f,0.733,0.419,336.715,1
id4094,c,b,e,0.295,0.379,,0
id4095,f,b,j,0.848,0.199,410.675,1
id4096,c,b,c,0.342,0.658,279.557,1
id4097,e,e,d,0.297,0.634,,0
id4098,b,e,c,0.544,0.355,,0
id4099,f,b,h,0.551,0.652,153.195,1
id4100,b,b,i,0.838,0.446,,0
id4101,a,a,f,0.855,0.23,365.312,1
id4102,b,a,c,0.179,0.625,283.427,1
id4103,f,c,b,0.912,0.527,,0
id4104,h,b,j,0.165,0.429,,0
id4105,g,c,j,0.178,0.449,,0
id4106,g,a,d,0.258,0.532,150.31,1
id4107,b,a,g,0.532,0.653,,0
id4108,h,b,c,0.309,0.288,,0
id4109,d,c,c,0.916,0.402,,0
id4110,f,d,j,0.948,0.269,,0
id4111,b,c,c,0.157,0.624,278.181,1
id4112,a,e,i,0.267,0.555,,0
id4113,e,b,b,0.666,0.453,,0
id4114,b,d,c,0.144,0.596,276.157,1
id4115,d,b,f,0.945,0.455,326.668,1
id4116,a,d,f,0.805,0.309,304.77,1
id4117,h,a,j,0.527,0.502,337.653,1
id4118,c,c,e,0.177,0.562,,0
id4119,f,a,e,0.356,0.473,179.51,1
id4120,a,e,e,0.592,0.392,309.496,1
id4121,d,b,d,0.561,0.601,218.301,1
id4122,b,a,h,0.641,0.692,,0
id4123,f,b,c,0.421,0.295,,0
id4124,f,b,h,0.339,0.565,219.339,1
id4125,g,d,d,0.297,0.552,207.988,1
id4126,c,b,g,0.026,0.458,,0
id4127,a,a,h,0.953,0.314,,0
id4128,h,d,i,0.136,0.589,261.665,1
id4129,b,b,d,0.532,0.624,303.185,1
id4130,a,e,g,0.778,0.287,271.623,1
id4131,f,d,i,0.58,0.549,249.685,1
id4132,d,a,e,0.124,0.666,126.724,1
id4133,e,a,c,0.099,0.462,296.743,1
id4134,h,e,f,0.09,0.546,,0
id4135,f,b,d,0.705,0.45,,0
id4136,e,a,d,0.282,0.661,151.113,1
id4137,a,a,d,0.779,0.514,,0
id4138,e,c,i,0.669,0.368,321.616,1
id4139,e,d,f,0.458,0.527,,0
id4140,b,e,a,0.367,0.596,,0
id4141,b,c,i,0.17,0.489,,0
id4142,h,a,b,0.772,0.442,293.997,1
id4143,f,d,f,0.751,0.37,205.808,1
id4144,c,a,b,0.147,0.54,,0
id4145,a,a,a,0.613,0.535,256.64,1
id4146,e,c,f,0.564,0.656,,0
id4147,f,b,e,0.642,0.431,,0
id4148,g,b,a,0.84,0.461,,0
id4149,g,e,d,0.192,0.528,,0
id4150,d,b,e,0.592,0.505,,0
id4151,h,b,d,0.027,0.704,,0
id4152,f,b,c,0.791,0.489,499.05,1
id4153,e,e,d,0.556,0.346,246.789,1
id4154,b,d,b,0.768,0.722,,0
id4155,a,c,e,0.474,0.419,238.095,1
id4156,b,d,c,0.623,0.352,436.136,1
id4157,g,e,b,0.631,0.459,,0
id4158,g,a,h,0.291,0.705,145.913,1
id4159,e,a,c,0.431,0.359,261.948,1
id4160,e,d,e,0.044,0.455,,0
id4161,e,c,h,0.342,0.517,,0
id4162,b,a,d,0.415,0.331,374.524,1
id4163,b,c,b,0.534,0.557,,0
id4164,g,e,h,0.763,0.391,,0
id4165,f,d,i,0.088,0.582,,0
id4166,d,b,j,0.335,0.511,215.761,1
id4167,b,d,g,0.309,0.542,,0
id4168,a,d,f,0.365,0.518,,0
id4169,e,a,d,0.176,0.564,,0
id4170,e,b,a,0.444,0.613,270.586,1
id4171,c,e,i,0.177,0.438,199.166,1
id4172,g,b,c,0.75,0.437,319.965,1
id4173,f,b,b,0.478,0.528,,0
id4174,e,a,b,0.26,0.495,,0
id4175,b,c,e,0.548,0.477,205.805,1
id4176,h,e,i,0.451,0.449,310.141,1
id4177,g,d,i,0.057,0.797,186.387,1
id4178,f,e,g,0.35,0.677,,0
id4179,a,d,c,0.926,0.553,,0
id4180,b,d,i,0.528,0.645,,0
id4181,b,e,e,0.301,0.594,,0
id4182,e,e,i,0.723,0.483,229.123,1
id4183,g,d,c,0.328,0.451,,0
id4184,c,b,d,0.352,0.583,,0
id4185,e,a,i,0.32,0.549,287.377,1
id4186,h,d,f,0.049,0.463,376.963,1
id4187,h,d,e,0.525,0.53,300.768,1
id4188,b,e,a,0.28,0.543,,0
id4189,f,a,i,0.975,0.292,,0
id4190,e,c,j,0.354,0.37,,0
id4191,c,e,f,0.093,0.671,145.119,1
id4192,h,a,b,0.046,0.469,184.888,1
id4193,f,c,h,0.472,0.586,,0
id4194,g,e,d,0.751,0.471,311.922,1
id4195,f,a,c,0.227,0.654,,0
id4196,f,e,c,0.418,0.572,205.586,1
id4197,f,c,b,0.347,0.425,,0
id4198,h,d,b,0.337,0.701,196.211,1
id4199,c,e,i,0.33,0.677,,0
id4200,c,a,a,0.468,0.409,,0
id4201,d,e,f,0.597,0.39,250.891,1
id4202,b,e,j,0.336,0.622,,0
id4203,f,d,g,0.105,0.722,201.058,1
id4204,f,e,h,0.628,0.437,,0
id4205,d,a,a,0.878,0.698,239.503,1
id4206,f,b,g,0.892,0.365,,0
id4207,b,a,f,0.255,0.497,262.97,1
id4208,e,c,a,0.21,0.493,258.954,1
id4209,e,a,c,0.204,0.547,,0
id4210,e,a,c,0.18,0.58,,0
id4211,b,b,a,0.433,0.438,,0
id4212,c,e,h,0.093,0.814,,0
id4213,g,e,f,0.338,0.691,224.037,1
id4214,c,e,i,0.196,0.729,125.108,1
id4215,c,c,i,0.239,0.473,102.824,1
id4216,e,b,b,0.624,0.31,190.741,1
id4217,d,d,a,0.952,0.524,,0
id4218,a,d,i,0.816,0.534,299.251,1
id4219,h,d,c,0.087,0.544,,0
id4220,h,a,a,0.668,0.556,278.365,1
id4221,e,d,e,0.443,0.506,183.884,1
id4222,g,c,b,0.112,0.699,,0
id4223,g,d,c,0.285,0.438,334.763,1
id4224,e,b,a,0.284,0.597,,0
id4225,a,b,e,0.691,0.434,208.852,1
id4226,f,e,j,0.749,0.411,352.566,1
id4227,b,d,i,0.716,0.432,220.321,1
id4228,b,c,f,0.468,0.502,,0
id4229,d,c,j,0.75,0.38,,0
id4230,h,e,g,0.383,0.338,224.836,1
id4231,h,e,b,0.403,0.603,307.129,1
id4232,d,d,d,0.497,0.402,276.686,1
id4233,d,e,b,0.458,0.351,284.032,1
id4234,f,b,e,0.63,0.54,158.602,1
id4235,b,e,g,0.234,0.577,,0
id4236,a,d,d,0.112,0.652,,0
id4237,h,a,b,0.437,0.575,246.033,1
id4238,d,e,b,0.667,0.576,,0
id4239,h,a,j,0.055,0.471,187.18,1
id4240,b,d,g,0.547,0.515,280.334,1
id4241,c,c,h,0.116,0.576,250.233,1
id4242,h,d,g,0.547,0.585,,0
id4243,c,a,c,0.309,0.675,178.372,1
id4244,b,a,a,0.263,0.453,369.207,1
id4245,g,b,g,0.095,0.375,243.536,1
id4246,e,b,b,0.416,0.537,349.896,1
id4247,a,a,h,0.586,0.599,,0
id4248,b,a,h,0.184,0.587,,0
id4249,e,e,g,0.295,0.511,218.728,1
id4250,d,c,j,0.761,0.435,,0
id4251,e,b,a,0.201,0.692,214.723,1
id4252,e,d,a,0.387,0.526,248.542,1
id4253,e,e,e,0.534,0.524,218.123,1
id4254,b,e,e,0.649,0.425,,0
id4255,d,e,e,0.692,0.456,,0
id4256,d,e,b,0.665,0.614,,0
id4257,b,c,g,0.145,0.48,266.871,1
id4258,g,c,j,0.52,0.435,321.034,1
id4259,a,e,f,0.573,0.479,265.635,1
id4260,h,e,h,0.219,0.426,,0
id4261,d,b,a,0.823,0.42,290.317,1
id4262,c,b,a,0.281,0.572,,0
id4263,b,b,e,0.576,0.583,204.692,1
id4264,d,a,e,0.586,0.616,,0
id4265,b,e,b,0.68,0.399,378.852,1
id4266,b,a,c,0.389,0.442,,0
id4267,g,b,f,0.406,0.636,,0
id4268,c,c,c,0.619,0.43,,0
id4269,g,c,b,0.754,0.445,,0
id4270,f,e,f,0.654,0.455,,0
id4271,d,d,j,0.799,0.412,276.767,1
id4272,d,b,d,0.591,0.632,260.062,1
id4273,g,a,g,0.678,0.552,305.719,1
id4274,c,b,i,0.173,0.644,89.06,1
id4275,c,a,e,0.334,0.368,,0
id4276,d,e,f,0.734,0.371,,0
id4277,f,d,a,0.357,0.609,,0
id4278,d,b,a,0.657,0.588,,0
id4279,b,a,j,0.438,0.389,348.239,1
id4280,a,c,f,0.56,0.395,234.875,1
id4281,a,e,g,0.822,0.216,,0
id4282,a,c,g,0.209,0.678,,0
id4283,e,d,c,0.311,0.514,283.177,1
id4284,d,a,i,0.467,0.493,,0
id4285,h,c,h,0.387,0.475,,0
id4286,d,b,f,0.796,0.318,,0
id4287,g,b,b,0.079,0.656,128.199,1
id4288,b,e,f,0.242,0.381,,0
id4289,d,a,c,0.68,0.524,,0
id4290,c,b,e,0.643,0.332,119.885,1
id4291,d,d,g,0.561,0.509,,0
id4292,b,d,f,0.414,0.451,,0
id4293,e,a,e,0.709,0.355,167.455,1
id4294,c,d,g,0.531,0.698,226.79,1
id4295,h,c,a,0.377,0.538,,0
id4296,g,c,j,0.41,0.509,177.612,1
id4297,f,c,a,0.244,0.621,,0
id4298,h,d,f,0.264,0.738,283.16,1
id4299,b,e,j,0.337,0.64,,0
id4300,c,e,a,0.244,0.394,257.853,1
id4301,h,c,d,0.136,0.444,149.406,1
id4302,d,b,j,0.898,0.358,,0
id4303,g,e,g,0.45,0.5,306.414,1
id4304,e,c,g,0.715,0.282,261.155,1
id4305,f,e,f,0.838,0.219,267.322,1
id4306,h,e,h,0.158,0.41,,0
id4307,c,a,i,0.279,0.472,230.106,1
id4308,g,d,h,0.724,0.39,291.899,1
id4309,e,d,a,0.586,0.455,,0
id4310,b,e,a,0.731,0.559,,0
id4311,e,e,e,0.852,0.469,,0
id4312,f,b,g,0.511,0.311,,0
id4313,a,c,d,0.667,0.567,,0
id4314,c,b,b,0.05,0.52,200.635,1
id4315,c,a,j,0.152,0.315,90.074,1
id4316,c,a,a,0.308,0.479,225.332,1
id4317,a,d,f,0.665,0.648,252.161,1
id4318,g,b,g,0.228,0.445,,0
id4319,b,d,e,0.26,0.568,,0
id4320,f,b,j,0.772,0.441,,0
id4321,e,c,h,0.146,0.334,229.181,1
id4322,a,e,b,0.86,0.289,339.314,1
id4323,b,c,i,0.804,0.437,,0
id4324,a,c,c,0.552,0.691,237.511,1
id4325,b,d,c,0.503,0.623,,0
id4326,a,c,f,0.696,0.354,,0
id4327,d,c,j,0.647,0.531,,0
id4328,e,d,a,0.493,0.514,218.536,1
id4329,g,a,d,0.142,0.583,160.885,1
id4330,f,c,c,0.908,0.348,246.97,1
id4331,h,b,b,0.494,0.561,,0
id4332,f,e,a,0.277,0.59,259.551,1
id4333,h,d,g,0.455,0.697,,0
id4334,e,e,a,0.836,0.385,,0
id4335,g,c,i,0.727,0.248,266.475,1
id4336,c,b,d,0.167,0.604,,0
id4337,a,c,h,0.187,0.621,236.263,1
id4338,f,e,g,0.312,0.382,149.709,1
id4339,a,a,i,0.589,0.478,370.09,1
id4340,c,b,e,0.175,0.673,,0
id4341,d,b,b,0.195,0.671,,0
id4342,g,b,e,0.054,0.781,216.335,1
id4343,h,d,a,0.242,0.565,217.527,1
id4344,f,c,a,0.971,0.36,290.148,1
id4345,g,c,d,0.41,0.535,173.662,1
id4346,e,d,a,0.27,0.516,153.714,1
id4347,a,e,h,0.678,0.511,,0
id4348,h,e,d,0.785,0.513,,0
id4349,e,b,h,0.77,0.543,310.195,1
id4350,b,c,a,0.68,0.332,500.947,1
id4351,d,b,c,0.762,0.639,300.949,1
id4352,c,d,h,0.81,0.519,,0
id4353,d,a,d,0.766,0.321,,0
id4354,c,e,g,0.288,0.396,,0
id4355,d,a,a,0.941,0.316,,0
id4356,a,d,b,0.345,0.648,,0
id4357,c,d,g,0.209,0.592,,0
id4358,c,a,e,0.099,0.408,124.119,1
id4359,e,a,i,0.631,0.541,216.979,1
id4360,e,c,h,0.713,0.598,,0
id4361,c,d,f,0.268,0.557,,0
id4362,c,e,g,0.212,0.754,,0
id4363,c,a,e,0.44,0.67,,0
id4364,d,c,a,0.491,0.505,,0
id4365,g,b,d,0.609,0.296,,0
id4366,g,b,b,0.593,0.341,,0
id4367,d,c,i,0.601,0.397,,0
id4368,e,d,d,0.797,0.475,,0
id4369,f,d,i,0.951,0.255,343.168,1
id4370,d,b,h,0.815,0.196,251.112,1
id4371,a,e,a,0.624,0.311,,0
id4372,h,c,j,0.166,0.69,253.182,1
id4373,b,b,g,0.43,0.537,255.057,1
id4374,c,b,g,0.119,0.487,211.909,1
id4375,c,a,c,0.292,0.56,,0
id4376,f,d,f,0.772,0.39,249.043,1
id4377,e,a,a,0.387,0.75,134.611,1
id4378,h,d,c,0.401,0.563,,0
id4379,c,c,d,0.514,0.716,223.548,1
id4380,a,c,a,0.947,0.189,354.775,1
id4381,h,a,d,0.057,0.645,,0
id4382,b,c,j,0.52,0.3,347.437,1
id4383,e,a,f,0.113,0.799,,0
id4384,e,c,f,0.521,0.54,225.913,1
id4385,g,c,a,0.258,0.52,,0
id4386,d,c,b,0.879,0.536,,0
id4387,b,d,a,0.13,0.486,,0
id4388,h,b,h,0.102,0.532,189.107,1
id4389,h,e,e,0.317,0.448,180.211,1
id4390,a,a,h,0.233,0.509,,0
id4391,b,a,e,0.786,0.441,,0
id4392,b,d,b,0.222,0.657,,0
id4393,b,b,e,0.388,0.668,242.655,1
id4394,e,a,i,0.618,0.36,243.988,1
id4395,h,e,j,0.713,0.51,,0
id4396,a,e,f,0.868,0.58,,0
id4397,d,e,f,0.642,0.43,330.966,1
id4398,d,b,e,0.664,0.231,,0
id4399,h,c,f,0.22,0.542,,0
id4400,b,e,b,0.457,0.704,514.443,1
id4401,c,d,c,0.525,0.592,,0
id4402,e,a,c,0.379,0.602,119.379,1
id4403,e,d,e,0.562,0.442,180.494,1
id4404,c,d,g,0.098,0.706,,0
id4405,h,e,e,0.654,0.518,,0
id4406,d,b,a,0.985,0.423,370.842,1
id4407,e,c,d,0.047,0.752,132.344,1
id4408,c,e,h,0.283,0.5,,0
id4409,a,e,j,0.673,0.452,328.668,1
id4410,f,d,f,0.49,0.409,350.26,1
id4411,h,b,c,0.323,0.35,314.726,1
id4412,h,c,j,0.215,0.546,218.028,1
id4413,d,c,g,0.584,0.405,261.78,1
id4414,a,b,f,0.082,0.48,280.836,1
id4415,a,c,e,0.707,0.539,,0
id4416,d,b,i,0.713,0.474,,0
id4417,h,d,j,0.138,0.529,190.866,1
id4418,e,d,g,0.581,0.633,284.875,1
id4419,d,c,j,0.838,0.481,277.493,1
id4420,g,c,a,0.198,0.618,,0
id4421,e,c,d,0.294,0.477,,0
id4422,b,d,d,0.673,0.318,273.441,1
id4423,a,e,j,0.47,0.653,,0
id4424,f,d,a,0.925,0.364,,0
id4425,h,b,c,0.555,0.403,405.049,1
id4426,d,d,j,0.618,0.349,228.818,1
id4427,d,a,i,0.78,0.448,293.287,1
id4428,a,e,g,0.581,0.376,,0
id4429,f,b,a,0.658,0.42,352.563,1
id4430,e,a,d,0.85,0.482,267.324,1
id4431,e,a,d,0.391,0.525,276.651,1
id4432,d,b,i,0.77,0.464,231.048,1
id4433,c,e,c,0.465,0.549,209.778,1
id4434,h,c,d,0.551,0.41,186.719,1
id4435,g,b,f,0.552,0.361,386.333,1
id4436,g,c,i,0.593,0.4,,0
id4437,d,b,a,0.903,0.422,298.821,1
id4438,h,a,a,0.345,0.607,161.547,1
id4439,h,e,h,0.392,0.437,294.278,1
id4440,e,a,j,0.743,0.362,,0
id4441,d,e,f,0.79,0.337,,0
id4442,f,e,e,0.614,0.39,,0
id4443,b,c,g,0.712,0.527,,0
id4444,f,e,f,0.755,0.383,,0
id4445,e,a,i,0.607,0.154,,0
id4446,a,e,b,0.894,0.248,252.416,1
id4447,g,a,e,0.674,0.447,171.174,1
id4448,f,a,f,0.386,0.6,231.274,1
id4449,h,c,i,0.304,0.464,189.465,1
id4450,b,e,b,0.2,0.708,253.345,1
id4451,c,b,b,0.203,0.567,294.524,1
id4452,f,b,i,0.472,0.523,202.508,1
id4453,f,a,a,0.875,0.468,,0
id4454,h,d,c,0.024,0.771,294.86,1
id4455,b,d,f,0.316,0.76,,0
id4456,f,e,c,0.167,0.58,,0
id4457,d,d,j,0.419,0.736,,0
id4458,f,c,a,0.464,0.478,259.716,1
id4459,b,e,j,0.549,0.511,280.499,1
id4460,c,a,b,0.073,0.505,266.363,1
id4461,a,c,c,0.84,0.235,259.555,1
id4462,c,c,a,0.33,0.52,,0
id4463,h,a,d,0.267,0.692,,0
id4464,e,c,a,0.209,0.63,,0
id4465,c,e,j,0.493,0.331,260.373,1
id4466,f,e,f,0.69,0.515,158.873,1
id4467,d,d,d,0.663,0.47,,0
id4468,h,a,b,0.362,0.391,,0
id4469,d,d,i,0.837,0.393,,0
id4470,a,e,c,0.414,0.785,,0
id4471,g,b,i,0.211,0.532,218.749,1
id4472,b,b,e,0.681,0.457,226.588,1
id4473,e,e,e,0.374,0.365,,0
id4474,e,c,i,0.576,0.55,,0
id4475,e,d,h,0.032,0.548,288.915,1
id4476,g,b,d,0.406,0.344,214.264,1
id4477,f,d,j,0.927,0.245,357.232,1
id4478,h,e,b,0.224,0.837,190.152,1
id4479,f,e,a,0.387,0.448,274.698,1
id4480,e,d,e,0.226,0.691,148.045,1
id4481,c,d,i,0.289,0.573,144.858,1
id4482,f,b,g,0.53,0.541,,0
id4483,e,c,g,0.58,0.75,,0
id4484,g,e,i,0.377,0.321,,0
id4485,g,d,j,0.572,0.371,267.618,1
id4486,g,d,j,0.611,0.752,380.384,1
id4487,c,c,d,0.553,0.646,,0
id4488,a,a,b,0.232,0.794,,0
id4489,d,e,f,0.937,0.334,346.176,1
id4490,b,c,d,0.158,0.597,,0
id4491,d,b,d,0.422,0.437,,0
id4492,g,c,i,0.239,0.523,283.808,1
id4493,f,a,i,0.585,0.633,,0
id4494,e,e,i,0.549,0.731,,0
id4495,f,c,i,0.474,0.447,186.465,1
id4496,f,b,c,0.866,0.488,,0
id4497,f,b,i,0.618,0.366,204.51,1
id4498,b,a,c,0.385,0.68,331.476,1
